"id","minority","female","ses","mathach"
"2305",1,1,1.192,16.406
"2305",1,1,0.402,14.009
"2305",1,1,-1.158,7.594
"2305",1,1,-0.938,-0.602
"2305",1,1,-0.768,-0.928
"2305",1,1,-0.348,14.558
"2305",1,1,-0.078,11.596
"2305",1,1,-1.098,15.085
"2305",1,1,-1.268,20.108
"2336",1,1,0.452,13.669
"2458",1,1,-1.058,7.814
"2458",1,1,-0.178,9.829
"2458",1,1,0.232,22.631
"2458",1,1,0.852,22.743
"2458",1,1,0.262,17.205
"2458",1,1,0.052,12.071
"2458",1,1,-0.468,19.161
"2458",1,1,-0.268,12.332
"2458",1,1,0.182,4.928
"2458",1,1,0.242,9.142
"2458",1,1,1.172,13.666
"2458",1,1,-0.068,5.52
"2458",1,1,1.122,9.09
"2458",1,1,-0.218,21.299
"2458",1,1,0.192,9.922
"2458",1,1,0.062,17.666
"2458",1,1,0.322,13.095
"2458",1,1,-0.448,8.387
"2458",1,1,0.842,20.21
"2458",1,1,-0.938,8.056
"2458",1,1,0.332,23.534
"2458",1,1,-0.958,5.215
"2458",1,1,-0.888,13.879
"2458",1,1,1.102,15.287
"2458",1,1,-0.558,5.36
"2458",1,1,0.142,2.454
"2458",1,1,0.012,16.793
"2458",1,1,0.022,10.621
"2458",1,1,-0.888,11.333
"2458",1,1,0.272,6.451
"2458",1,1,-0.728,16.445
"2458",1,1,0.302,15.096
"2458",1,1,1.022,11.406
"2458",1,1,-0.048,21.186
"2458",1,1,-0.918,11.96
"2526",1,1,-0.428,21.511
"2639",1,1,-0.658,10.647
"2639",1,1,-1.088,4.819
"2639",1,1,-2.078,3.139
"2639",1,1,-1.128,5.241
"2639",1,1,-0.178,2.908
"2639",1,1,-1.178,2.006
"2639",1,1,-1.348,16.579
"2639",1,1,-1.318,5.147
"2639",1,1,-0.898,10.127
"2639",1,1,-1.738,4.773
"2639",1,1,-1.368,10.793
"2639",1,1,0.302,6.597
"2639",1,1,-1.788,2.227
"2639",1,1,0.102,4.676
"2639",1,1,-0.668,-0.831
"2639",1,1,-2.128,4.897
"2639",1,1,-0.888,6.166
"2639",1,1,-0.948,3.861
"2639",1,1,-2.018,-1.892
"2639",1,1,-1.128,2.699
"2639",1,1,-0.538,13.807
"2639",1,1,-1.518,6.208
"2639",1,1,-1.228,11.076
"2639",1,1,-0.058,0.42
"2651",1,1,0.542,5.678
"2655",1,1,0.032,7.248
"2655",1,1,-1.498,7.582
"2655",1,1,-1.178,10.892
"2655",1,1,-1.198,6.248
"2655",1,1,-0.878,5.999
"2655",1,1,-1.308,12.407
"2655",1,1,-1.308,15.9
"2655",1,1,-0.338,3.715
"2655",1,1,-0.418,12.526
"2655",1,1,-1.518,14.117
"2655",1,1,-2.188,3.28
"2655",1,1,-0.948,20.533
"2655",1,1,-0.808,14.41
"2655",1,1,-0.708,14.318
"2655",1,1,-1.818,-1.725
"2655",1,1,-1.828,-0.625
"2655",1,1,0.132,14.746
"2655",1,1,-0.668,16.068
"2655",1,1,0.902,17.231
"2655",1,1,-0.878,15.01
"2655",1,1,-0.778,4.541
"2655",1,1,-0.678,7.448
"2655",1,1,-0.558,8.571
"2655",1,1,-0.548,17.205
"2655",1,1,0.482,20.854
"2658",1,1,-0.258,4.616
"2658",1,1,-0.068,18.233
"2658",1,1,1.102,13.33
"2658",1,1,0.382,3.291
"2658",1,1,0.302,13.816
"2658",1,1,-1.178,-0.929
"2768",1,1,-0.808,3.358
"2768",1,1,-0.478,10.447
"2818",1,1,0.702,8.127
"2917",1,1,-1.868,11.57
"2917",1,1,0.312,1.536
"2917",1,1,-0.248,13.604
"2917",1,1,-0.858,17.634
"2917",1,1,-0.578,4.064
"2917",1,1,-0.298,4.289
"2917",1,1,-1.568,1.624
"2917",1,1,-0.238,0.609
"2917",1,1,0.962,14.873
"2917",1,1,-0.768,6.258
"2917",1,1,-0.838,-0.576
"2917",1,1,-1.608,4.627
"2917",1,1,0.702,10.342
"2917",1,1,-0.888,0.239
"2917",1,1,-0.898,14.199
"2917",1,1,-0.518,17.695
"2917",1,1,-0.388,15.034
"2917",1,1,-2.108,0.578
"2917",1,1,-0.828,16.19
"2917",1,1,-1.488,6.245
"2917",1,1,-0.588,5.514
"2917",1,1,-2.468,0.936
"2917",1,1,-1.368,5.898
"2917",1,1,-1.818,2.191
"2917",1,1,-2.328,0.643
"2995",1,1,-1.408,7.63
"2995",1,1,-1.298,3.493
"2995",1,1,-0.938,7.756
"2995",1,1,-1.678,9.699
"2995",1,1,-1.638,-1.009
"3013",1,1,-0.708,5.229
"3020",1,1,-1.158,20.025
"3020",1,1,1.032,16.67
"3088",1,1,-0.438,4.23
"3088",1,1,0.292,11.913
"3088",1,1,-0.138,10.447
"3088",1,1,-0.138,0.363
"3088",1,1,-0.458,11.141
"3088",1,1,-0.628,8.298
"3088",1,1,-1.078,6.953
"3088",1,1,-2.508,4.635
"3088",1,1,-1.818,6.92
"3088",1,1,-0.988,8.339
"3088",1,1,-0.848,4.784
"3088",1,1,-1.458,3.027
"3152",1,1,0.782,2.982
"3351",1,1,0.372,6.652
"3351",1,1,0.812,5.305
"3377",1,1,-1.188,5.271
"3377",1,1,-0.368,2.697
"3377",1,1,-0.578,0.155
"3377",1,1,-0.788,2.066
"3377",1,1,-1.838,7.783
"3377",1,1,-1.158,8.285
"3377",1,1,0.102,8.869
"3377",1,1,-0.048,-2.832
"3377",1,1,-0.648,3.079
"3377",1,1,-0.488,6.659
"3377",1,1,-0.688,19.026
"3377",1,1,-1.438,23.116
"3377",1,1,-0.838,20.537
"3377",1,1,-1.088,-0.704
"3377",1,1,-0.268,19.052
"3377",1,1,1.042,0.114
"3377",1,1,-0.768,14.413
"3377",1,1,-0.178,10.298
"3498",1,1,0.902,18.402
"3498",1,1,1.262,15.517
"3499",1,1,0.562,15.165
"3499",1,1,0.592,10.491
"3499",1,1,1.092,14.418
"3499",1,1,0.762,10.986
"3499",1,1,0.342,4.769
"3499",1,1,-0.458,5.813
"3499",1,1,0.352,12.35
"3499",1,1,0.472,17.594
"3499",1,1,-0.388,7.931
"3499",1,1,0.732,10.527
"3533",1,1,-0.338,1.26
"3533",1,1,-0.348,15.237
"3533",1,1,-0.438,11.038
"3533",1,1,-0.148,2.913
"3533",1,1,-0.178,16.494
"3533",1,1,-0.398,9.246
"3533",1,1,-0.128,18.938
"3533",1,1,-0.838,5.383
"3533",1,1,0.442,17.449
"3533",1,1,0.792,-2.582
"3533",1,1,0.182,-2.832
"3533",1,1,0.422,8.456
"3533",1,1,-0.478,21.199
"3533",1,1,0.532,14.916
"3610",1,1,0.492,14.908
"3610",1,1,0.942,16.439
"3610",1,1,0.272,17.409
"3610",1,1,-0.548,3.005
"3610",1,1,-0.458,2.785
"3610",1,1,-0.678,8.565
"3610",1,1,-0.398,8.633
"3610",1,1,1.072,17.007
"3610",1,1,0.812,12.565
"3610",1,1,-0.808,19.128
"3688",1,1,1.262,1.076
"3705",1,1,-0.078,4.285
"3705",1,1,-0.288,4.72
"3705",1,1,-1.048,9.283
"3705",1,1,-0.748,11.411
"3705",1,1,0.842,1.133
"3705",1,1,0.072,12.889
"3705",1,1,-1.478,0.525
"3705",1,1,-1.138,10.712
"3705",1,1,1.182,-1.254
"3705",1,1,-1.188,9.542
"3705",1,1,-0.138,4.522
"3705",1,1,-0.098,17.241
"3716",1,1,-1.578,6.189
"3716",1,1,-1.498,-1.922
"3716",1,1,-1.498,5.902
"3716",1,1,-1.048,-2.559
"3716",1,1,-1.068,10.911
"3716",1,1,-1.128,1.242
"3716",1,1,-0.808,8.494
"3716",1,1,-1.208,3.115
"3716",1,1,-0.338,0.066
"3716",1,1,-1.218,4.418
"3716",1,1,-1.208,8.494
"3716",1,1,0.942,1.316
"3716",1,1,-0.508,3.441
"3716",1,1,-0.538,-0.167
"3716",1,1,-0.958,5.649
"3838",1,1,-0.178,8.57
"3838",1,1,0.392,10.882
"3838",1,1,-0.848,9.79
"3838",1,1,-0.068,8.949
"3838",1,1,-1.448,16.003
"3838",1,1,0.162,20.116
"3838",1,1,-0.538,14.401
"3881",1,1,0.112,2.543
"3881",1,1,-0.118,13.282
"3992",1,1,-0.298,8.769
"3992",1,1,0.912,4.875
"3992",1,1,-1.398,21.469
"3992",1,1,0.072,9.989
"3992",1,1,1.062,9.533
"3992",1,1,0.732,19.989
"3992",1,1,-0.108,16.344
"3999",1,1,-0.688,19.007
"3999",1,1,-1.768,2.649
"3999",1,1,-0.538,3.356
"3999",1,1,0.502,18.256
"3999",1,1,-0.428,14.613
"3999",1,1,-0.528,7.24
"3999",1,1,1.292,7.32
"3999",1,1,0.982,4.722
"3999",1,1,-0.248,-0.562
"3999",1,1,0.622,16.955
"3999",1,1,-1.308,12.144
"3999",1,1,0.982,10.325
"3999",1,1,0.062,14.807
"3999",1,1,-0.708,8.462
"3999",1,1,-0.258,10.869
"3999",1,1,-1.088,8.96
"3999",1,1,-1.378,4.172
"3999",1,1,-0.228,0.976
"4173",1,1,1.122,10.257
"4173",1,1,-0.628,9.955
"4223",1,1,-0.468,21.606
"4223",1,1,-1.578,3.034
"4325",1,1,-0.648,4.23
"4350",1,1,-0.008,8.889
"4350",1,1,0.152,17.874
"4350",1,1,0.562,14.518
"4350",1,1,-1.168,-2.535
"4350",1,1,-0.328,15.033
"4383",1,1,-0.988,1.13
"4383",1,1,-0.598,6.219
"4458",1,1,-0.338,5.272
"4458",1,1,-1.038,2.929
"4458",1,1,-1.598,7.304
"4458",1,1,-1.548,4.588
"4458",1,1,-2.148,6.796
"4458",1,1,-0.568,5.843
"4458",1,1,-1.118,1.698
"4458",1,1,-1.298,5.397
"4458",1,1,-1.858,-1.334
"4458",1,1,-1.108,4.63
"4458",1,1,-0.888,-1.506
"4458",1,1,-0.448,7.628
"4458",1,1,-1.968,2.109
"4458",1,1,-0.238,4.233
"4458",1,1,-1.248,7.723
"4458",1,1,-1.408,1.78
"4458",1,1,-1.208,6.682
"4458",1,1,-0.918,15.474
"4458",1,1,-1.018,8.918
"4458",1,1,-0.978,11.436
"4458",1,1,-0.818,9.108
"4458",1,1,-1.608,0.397
"4458",1,1,-1.308,4.24
"4458",1,1,-1.278,2.356
"4458",1,1,-0.458,7.681
"4511",1,1,-0.778,12.184
"4511",1,1,0.592,7.802
"4511",1,1,1.022,12.872
"4511",1,1,-0.108,6.221
"4511",1,1,0.502,5.613
"4511",1,1,0.702,15.456
"4523",1,1,-0.158,16.093
"4523",1,1,0.692,10.18
"4523",1,1,-0.258,9.647
"4523",1,1,-0.038,1.059
"4523",1,1,-0.788,4.145
"4523",1,1,0.372,12.17
"4523",1,1,1.212,8.26
"4523",1,1,1.032,5.454
"4523",1,1,0.802,6.857
"4523",1,1,-0.748,11.914
"4523",1,1,-0.258,4.454
"4523",1,1,-0.098,7.451
"4523",1,1,1.152,22.523
"4523",1,1,-0.718,4.241
"4523",1,1,-0.138,12.68
"4523",1,1,0.252,12.383
"4523",1,1,-0.168,7.452
"4523",1,1,-0.088,12.324
"4523",1,1,-1.848,-0.912
"4523",1,1,0.512,11.535
"4523",1,1,0.692,17.602
"4523",1,1,-1.218,7.204
"4523",1,1,0.572,-0.672
"4523",1,1,-0.458,17.448
"4523",1,1,0.762,6.57
"4523",1,1,0.192,11.104
"4523",1,1,0.552,11.583
"4523",1,1,-0.688,8.327
"4523",1,1,-0.718,-2.282
"4523",1,1,1.122,10.045
"4523",1,1,-0.318,10.469
"4523",1,1,-0.188,3.964
"4523",1,1,-0.348,3.565
"4523",1,1,-0.128,16.474
"4523",1,1,-0.258,4.468
"4523",1,1,-0.048,14.27
"4523",1,1,-1.038,8.159
"4523",1,1,-0.428,-2.426
"4523",1,1,-0.138,2.777
"4523",1,1,-0.208,0.424
"4523",1,1,-0.868,12.471
"4523",1,1,-1.448,6.646
"4523",1,1,-0.258,3.483
"4523",1,1,-0.818,12.079
"4523",1,1,1.082,13.766
"4523",1,1,0.772,5.885
"4530",1,1,-0.108,0.073
"4530",1,1,-0.248,5.209
"4530",1,1,-0.308,15.025
"4530",1,1,-0.918,4.564
"4530",1,1,-1.788,5.922
"4530",1,1,-0.388,14.602
"4530",1,1,-1.438,0.595
"4530",1,1,-0.738,6.295
"4530",1,1,-1.098,6.649
"4530",1,1,-1.498,11.841
"4530",1,1,-1.848,8.898
"4530",1,1,1.122,18.776
"4530",1,1,-0.008,9.497
"4530",1,1,-0.178,3.131
"4530",1,1,-0.128,7
"4530",1,1,-0.798,11.162
"4530",1,1,-0.788,-1.671
"4530",1,1,-0.088,4.4
"4530",1,1,0.452,12.453
"4530",1,1,-0.308,14.424
"4530",1,1,-1.168,6.911
"4530",1,1,-0.708,16.717
"4530",1,1,0.302,1.747
"4530",1,1,0.082,5.436
"4530",1,1,-0.658,10.133
"4530",1,1,-0.728,8.472
"4530",1,1,-1.358,9.81
"4868",1,1,0.852,16.411
"4868",1,1,-0.248,7.358
"4868",1,1,-0.528,5.071
"4931",1,1,1.262,17.168
"4931",1,1,-0.148,14.492
"5192",1,1,-0.828,10.63
"5192",1,1,-0.888,4.311
"5192",1,1,1.262,22.451
"5404",1,1,0.592,19.859
"5404",1,1,-0.898,20.776
"5404",1,1,0.762,9.395
"5650",1,1,0.292,22.587
"5650",1,1,-0.758,8.49
"5650",1,1,0.482,4.682
"5650",1,1,0.152,23.38
"5650",1,1,0.812,5.191
"5650",1,1,1.072,4.527
"5650",1,1,-0.618,3.422
"5650",1,1,0.092,12.125
"5650",1,1,0.052,15.026
"5650",1,1,0.292,22.924
"5650",1,1,1.252,13.331
"5650",1,1,-0.768,20.907
"5650",1,1,-0.088,12.525
"5650",1,1,-0.578,10.527
"5650",1,1,0.872,17.991
"5650",1,1,-0.868,19.762
"5650",1,1,-0.528,13.835
"5650",1,1,-0.198,19.858
"5650",1,1,-0.288,8.526
"5650",1,1,0.152,16.722
"5650",1,1,0.302,9.117
"5650",1,1,-0.688,4.294
"5650",1,1,1.512,13.508
"5650",1,1,-1.538,8.368
"5650",1,1,0.482,10.519
"5650",1,1,-0.318,10.958
"5650",1,1,1.302,18.266
"5650",1,1,1.422,17.392
"5667",1,1,0.792,8.169
"5667",1,1,-0.388,11.141
"5667",1,1,-0.468,0.767
"5761",1,1,-0.528,6.037
"5761",1,1,1.402,9.889
"5761",1,1,0.182,11.618
"5761",1,1,-0.938,6.712
"5761",1,1,-0.718,17.514
"5761",1,1,-0.348,21.233
"5761",1,1,1.252,21.39
"5761",1,1,-0.858,17.042
"5761",1,1,-0.198,16.481
"5761",1,1,0.872,8.331
"5761",1,1,1.182,16.773
"5761",1,1,-0.668,8.118
"5761",1,1,-0.768,17.931
"5761",1,1,-0.028,1.288
"5761",1,1,-0.278,14.872
"5761",1,1,0.192,14.73
"5761",1,1,-0.558,5.076
"5761",1,1,-1.128,14.491
"5761",1,1,-1.038,-0.493
"5761",1,1,-1.008,17.565
"5761",1,1,-0.708,-1.559
"5761",1,1,-0.898,6.659
"5762",1,1,-1.768,0.585
"5762",1,1,-1.118,-2.55
"5762",1,1,-1.428,3.284
"5762",1,1,-0.858,2.43
"5762",1,1,-1.758,12.771
"5762",1,1,-1.358,7.081
"5762",1,1,-1.358,-2.224
"5762",1,1,0.052,0.959
"5762",1,1,-1.608,6.366
"5762",1,1,-0.768,4.423
"5762",1,1,-2.078,3.954
"5762",1,1,-0.838,19.424
"5762",1,1,-0.898,2.764
"5762",1,1,-1.578,-2.832
"5762",1,1,-0.078,1.045
"5762",1,1,-1.118,1.083
"5762",1,1,-1.238,7.722
"5762",1,1,-1.538,5.312
"5783",1,1,-0.498,0.148
"5783",1,1,0.612,1.288
"5783",1,1,1.002,18.026
"5783",1,1,1.152,11.593
"5783",1,1,0.492,17.287
"5815",1,1,-0.718,2.865
"5815",1,1,-1.768,1.27
"5815",1,1,-0.778,-1.603
"5815",1,1,-0.688,7.123
"5819",1,1,-1.118,15.108
"5937",1,1,-0.748,16.219
"6074",1,1,-0.708,18.807
"6074",1,1,-0.478,2.823
"6144",1,1,-1.168,0.251
"6144",1,1,-0.148,3.967
"6144",1,1,-0.808,13.247
"6170",1,1,0.462,8.954
"6170",1,1,1.002,19.951
"6170",1,1,-2.398,0.379
"6170",1,1,-0.778,-0.205
"6291",1,1,-0.688,11.178
"6291",1,1,-0.838,8.031
"6291",1,1,-0.658,4.633
"6291",1,1,-0.238,12.085
"6291",1,1,-0.778,1.803
"6291",1,1,-1.308,7.133
"6291",1,1,-0.218,15.823
"6291",1,1,-0.048,14.38
"6291",1,1,-1.458,3.326
"6291",1,1,-1.518,3.377
"6291",1,1,-1.518,7.026
"6291",1,1,0.312,19.619
"6291",1,1,-1.858,15.868
"6291",1,1,-1.158,12.663
"6291",1,1,-0.028,3.872
"6291",1,1,-0.418,10.092
"6366",1,1,0.702,12.565
"6366",1,1,-0.718,5.932
"6366",1,1,0.192,3.57
"6397",1,1,-1.048,6.886
"6397",1,1,-1.788,3.457
"6397",1,1,-0.568,4.918
"6397",1,1,0.382,4.496
"6397",1,1,-0.228,2.679
"6397",1,1,-0.568,3.335
"6397",1,1,0.012,6.211
"6397",1,1,0.042,10.388
"6443",1,1,0.202,9.937
"6443",1,1,-1.168,-1.199
"6443",1,1,0.392,6.087
"6443",1,1,-0.348,5.779
"6443",1,1,-0.398,0.98
"6443",1,1,-0.388,9.627
"6464",1,1,-0.518,4.898
"6464",1,1,-1.068,2.57
"6464",1,1,-2.328,0.247
"6464",1,1,-1.288,10.969
"6464",1,1,0.142,14.298
"6464",1,1,-0.208,2.792
"6464",1,1,-0.278,11.265
"6464",1,1,-1.458,10.249
"6464",1,1,-1.548,7.235
"6464",1,1,0.232,7.347
"6464",1,1,-1.078,2.083
"6464",1,1,0.422,2.291
"6464",1,1,-0.328,7.962
"6464",1,1,-0.508,6.676
"6464",1,1,-1.308,6.921
"6464",1,1,-0.718,7.526
"6464",1,1,-0.718,-1.638
"6484",1,1,-0.188,16.233
"6484",1,1,-1.168,13.959
"6578",1,1,-1.098,23.133
"6578",1,1,-2.058,5.82
"6578",1,1,-0.388,5.95
"6578",1,1,-0.818,0.936
"6578",1,1,0.232,3.563
"6578",1,1,0.082,8.728
"6578",1,1,0.052,12.394
"6578",1,1,-0.638,11.84
"6578",1,1,-1.228,13.505
"6578",1,1,-0.838,0.771
"6578",1,1,-0.628,2.751
"6600",1,1,-0.508,9.493
"6808",1,1,-0.048,10.249
"6808",1,1,-0.498,1.551
"6808",1,1,-0.878,5.803
"6808",1,1,-0.968,14.304
"6808",1,1,0.782,9.766
"6808",1,1,0.052,2.393
"6808",1,1,-2.148,0.958
"6808",1,1,0.132,7.719
"6808",1,1,0.062,-2.565
"6808",1,1,-0.228,1.011
"6808",1,1,-0.218,3.522
"6808",1,1,-0.438,5.232
"6808",1,1,-1.158,1.275
"6816",1,1,0.742,14.991
"6816",1,1,-0.128,17.604
"6816",1,1,1.512,11.411
"6816",1,1,-0.408,15.337
"6816",1,1,0.472,22.006
"6816",1,1,0.682,8.156
"6816",1,1,0.882,17.516
"6816",1,1,0.112,17.826
"6816",1,1,0.062,8.233
"6816",1,1,0.002,9.092
"6816",1,1,0.952,14.861
"6816",1,1,0.362,16.103
"6816",1,1,1.122,17.409
"6816",1,1,1.512,17.187
"6816",1,1,1.342,22.559
"6816",1,1,1.222,9.944
"6816",1,1,-0.188,16.649
"6816",1,1,0.452,12.884
"6816",1,1,1.062,9.413
"6816",1,1,-2.838,8.654
"6816",1,1,0.192,14.344
"6816",1,1,0.712,11.339
"6816",1,1,-0.138,18.285
"6816",1,1,0.902,16.411
"6816",1,1,0.772,15.284
"6816",1,1,0.912,21.191
"6816",1,1,0.402,15.014
"6816",1,1,0.542,13.117
"6816",1,1,-0.148,16.446
"6816",1,1,1.512,21.29
"6816",1,1,1.162,15.456
"6816",1,1,1.072,18.791
"6816",1,1,-0.068,15.611
"6816",1,1,0.672,7.412
"6816",1,1,0.942,19.041
"6816",1,1,0.152,16.967
"6816",1,1,0.192,1.162
"6816",1,1,1.342,13.012
"6816",1,1,1.032,17.248
"6816",1,1,-0.388,7.492
"6816",1,1,-0.218,21.392
"6816",1,1,0.172,15.733
"6816",1,1,1.082,15.034
"6816",1,1,0.132,12.584
"6897",1,1,-0.108,6.405
"6897",1,1,0.482,2.251
"6897",1,1,1.372,23.584
"6897",1,1,-1.188,11.309
"6990",1,1,-1.648,2.509
"6990",1,1,1.292,4.756
"6990",1,1,-1.068,15.756
"6990",1,1,0.162,0.037
"6990",1,1,0.692,1.645
"6990",1,1,-0.428,3.654
"6990",1,1,-1.618,1.291
"6990",1,1,0.242,6.232
"6990",1,1,-0.188,3.513
"6990",1,1,-0.708,4.522
"6990",1,1,0.882,10.237
"6990",1,1,-1.098,5.092
"6990",1,1,0.292,4.78
"6990",1,1,-0.448,1.245
"6990",1,1,0.022,3.209
"6990",1,1,-0.998,0.261
