"id","minority","female","ses","mathach"
"1942",0,0,-0.568,20.514
"1942",0,0,0.552,15.63
"1942",0,0,0.312,13.926
"1942",0,0,1.152,17.344
"1942",0,0,0.902,11.204
"1942",0,0,1.032,22.116
"1942",0,0,-0.298,22.681
"1942",0,0,1.192,24.479
"1942",0,0,0.322,12.606
"1946",0,0,1.002,24.993
"1946",0,0,1.312,19.017
"1946",0,0,0.882,21.062
"1946",0,0,0.012,18.04
"1946",0,0,-0.278,7.84
"1946",0,0,0.462,22.326
"1946",0,0,0.462,4.784
"1946",0,0,0.102,8.755
"1946",0,0,0.492,22.986
"1946",0,0,-1.248,8.375
"1946",0,0,-0.008,19.117
"1946",0,0,0.012,22.354
"1946",0,0,0.792,14.635
"1946",0,0,-0.158,6.149
"1946",0,0,0.802,11.625
"1946",0,0,-0.138,19.622
"2030",0,0,0.862,12.927
"2030",0,0,1.022,4.461
"2030",0,0,1.182,18.399
"2030",0,0,1.202,15.332
"2030",0,0,-0.218,11.536
"2030",0,0,0.402,15.893
"2030",0,0,-0.458,5.912
"2030",0,0,0.932,5.129
"2030",0,0,-0.918,8.255
"2030",0,0,-0.878,6.21
"2030",0,0,0.472,14.699
"2030",0,0,1.512,15.463
"2030",0,0,-0.538,13.452
"2030",0,0,0.172,19.887
"2030",0,0,0.982,4.696
"2030",0,0,0.702,15.608
"2030",0,0,1.072,24.297
"2030",0,0,0.282,22.167
"2030",0,0,-0.648,10.916
"2030",0,0,-0.178,5.366
"2030",0,0,0.212,9.004
"2030",0,0,0.272,23.736
"2030",0,0,-0.118,19.624
"2030",0,0,1.302,16.604
"2030",0,0,0.042,10.275
"2208",0,0,0.702,20.633
"2208",0,0,1.022,12.663
"2208",0,0,1.652,16.658
"2208",0,0,1.202,23.449
"2208",0,0,0.012,23.822
"2208",0,0,1.122,22.136
"2208",0,0,0.842,21.007
"2208",0,0,0.772,17.56
"2208",0,0,0.982,17.163
"2208",0,0,0.852,11.373
"2208",0,0,-0.188,6.795
"2208",0,0,-0.598,23.159
"2208",0,0,0.632,13.021
"2208",0,0,0.202,8.782
"2208",0,0,-0.348,16.841
"2208",0,0,0.702,11.21
"2208",0,0,0.932,12.497
"2208",0,0,-0.468,18.196
"2208",0,0,0.792,20.628
"2208",0,0,0.202,24.707
"2208",0,0,0.142,21.89
"2208",0,0,0.112,22.16
"2208",0,0,-0.368,8.438
"2208",0,0,0.782,9.796
"2208",0,0,1.182,23.955
"2336",0,0,-0.228,24.404
"2336",0,0,1.132,23.744
"2336",0,0,0.962,23.696
"2336",0,0,0.942,24.344
"2336",0,0,0.602,18.836
"2336",0,0,1.282,6.92
"2336",0,0,0.492,24.993
"2336",0,0,0.522,13.082
"2336",0,0,0.412,8.572
"2336",0,0,-0.798,21.206
"2336",0,0,1.072,21.218
"2336",0,0,0.292,9.294
"2336",0,0,0.922,4.807
"2336",0,0,0.912,23.188
"2336",0,0,-0.218,13.853
"2336",0,0,0.352,21.435
"2336",0,0,0.452,21.185
"2336",0,0,1.392,11.655
"2336",0,0,0.422,15.076
"2336",0,0,0.662,10.529
"2336",0,0,0.922,14.499
"2336",0,0,0.652,22.12
"2336",0,0,-0.078,18.254
"2336",0,0,1.172,22.901
"2336",0,0,-0.728,11.32
"2467",0,0,-0.848,10.811
"2467",0,0,-0.358,15.614
"2467",0,0,-0.458,20.276
"2467",0,0,0.702,11.854
"2467",0,0,-0.018,-0.15
"2467",0,0,-0.298,5.794
"2467",0,0,-0.808,7.854
"2467",0,0,-1.018,5.509
"2467",0,0,0.272,23.294
"2467",0,0,0.542,-2.422
"2467",0,0,-0.348,17.691
"2467",0,0,-0.678,3.031
"2467",0,0,-0.748,9.067
"2467",0,0,0.402,7.268
"2467",0,0,-0.478,14.486
"2467",0,0,-0.308,7.056
"2467",0,0,0.122,7.003
"2467",0,0,-0.658,14.525
"2467",0,0,0.282,16.51
"2467",0,0,1.022,17.246
"2467",0,0,-1.068,3.678
"2467",0,0,0.062,0.861
"2467",0,0,-1.368,-0.26
"2467",0,0,-0.248,14.484
"2467",0,0,-0.528,18.706
"2467",0,0,0.062,6.415
"2626",0,0,0.552,18.24
"2626",0,0,-0.948,14.276
"2626",0,0,-0.028,24.993
"2626",0,0,-0.128,7.775
"2626",0,0,0.772,9.463
"2626",0,0,-1.548,17.489
"2626",0,0,-0.168,23.7
"2626",0,0,0.702,18.085
"2626",0,0,-0.098,15.991
"2626",0,0,0.122,10.53
"2626",0,0,0.062,11.221
"2626",0,0,0.892,24.812
"2626",0,0,-0.708,10.167
"2626",0,0,0.062,6.759
"2626",0,0,-0.248,15.246
"2626",0,0,0.562,18.336
"2626",0,0,-0.358,7.089
"2626",0,0,-0.428,8.64
"2626",0,0,0.062,21.656
"2626",0,0,0.072,22.421
"2629",0,0,0.422,16.488
"2629",0,0,0.132,19.628
"2629",0,0,-0.118,21.665
"2629",0,0,-0.688,10.63
"2629",0,0,-0.278,20.891
"2629",0,0,0.602,2.882
"2629",0,0,-0.768,14.691
"2629",0,0,-0.418,12.327
"2629",0,0,0.482,3.599
"2629",0,0,0.502,15.18
"2629",0,0,-0.148,19.242
"2629",0,0,-0.138,14.189
"2629",0,0,-0.708,13.097
"2629",0,0,0.352,13.913
"2629",0,0,-0.148,11.437
"2629",0,0,-0.318,11.116
"2629",0,0,-0.768,19.111
"2629",0,0,0.862,11.476
"2629",0,0,0.422,19.188
"2629",0,0,0.892,4.099
"2629",0,0,-0.998,22.507
"2629",0,0,-0.738,21.076
"2629",0,0,0.212,9.696
"2629",0,0,-0.228,11.684
"2629",0,0,-1.448,5.547
"2629",0,0,-0.828,16.089
"2629",0,0,0.152,22.193
"2629",0,0,0.242,13.635
"2629",0,0,-1.268,14.209
"2629",0,0,-1.138,19.688
"2629",0,0,-0.078,18.323
"2629",0,0,-0.468,11.32
"2629",0,0,-0.298,17.776
"2629",0,0,-0.988,7.213
"2629",0,0,-0.978,15.864
"2629",0,0,-0.688,16.306
"2629",0,0,-1.018,6.611
"2629",0,0,0.282,14.444
"2629",0,0,-0.708,14.218
"2629",0,0,-0.048,10.781
"2629",0,0,0.042,13.667
"2629",0,0,1.262,19.931
"2629",0,0,-1.888,13.217
"2629",0,0,-0.598,17.705
"2629",0,0,-0.918,22.971
"2651",0,0,-0.448,9.962
"2651",0,0,-1.088,8.016
"2651",0,0,-0.278,16.845
"2651",0,0,0.262,5.889
"2651",0,0,0.612,7.195
"2651",0,0,0.072,12.156
"2651",0,0,-0.118,3.992
"2651",0,0,0.882,17.492
"2651",0,0,1.422,22.492
"2651",0,0,0.252,6.873
"2651",0,0,0.042,8.364
"2651",0,0,-0.908,16.992
"2651",0,0,0.012,23.992
"2651",0,0,-0.398,14.937
"2651",0,0,0.142,10.816
"2651",0,0,0.612,18.038
"2651",0,0,0.952,21.981
"2651",0,0,0.802,13.055
"2651",0,0,0.552,8.997
"2651",0,0,0.782,20.663
"2655",0,0,-1.008,8.547
"2655",0,0,0.442,22.559
"2655",0,0,-1.208,7.949
"2655",0,0,-0.368,23.261
"2658",0,0,1.222,11.371
"2658",0,0,0.942,23.447
"2658",0,0,-0.528,7.98
"2658",0,0,-0.238,12.164
"2658",0,0,-0.648,22.388
"2658",0,0,1.512,10.639
"2658",0,0,0.152,15.631
"2658",0,0,0.922,13.355
"2658",0,0,0.662,9.418
"2658",0,0,0.782,12.612
"2658",0,0,0.222,16.533
"2658",0,0,-0.328,18.079
"2658",0,0,0.882,13.081
"2658",0,0,1.342,11.027
"2658",0,0,1.342,21.081
"2755",0,0,0.442,13.237
"2755",0,0,0.192,23.665
"2755",0,0,1.072,22.643
"2755",0,0,0.602,17.796
"2755",0,0,0.662,15.684
"2755",0,0,-0.218,7.124
"2755",0,0,0.582,20.627
"2755",0,0,-0.008,12.083
"2755",0,0,0.622,11.374
"2755",0,0,-0.218,23.108
"2755",0,0,0.602,9.947
"2755",0,0,0.052,20.438
"2755",0,0,1.142,18.734
"2755",0,0,0.932,17.499
"2755",0,0,1.022,20.3
"2755",0,0,0.442,20.929
"2755",0,0,-0.028,22.428
"2755",0,0,1.512,21.614
"2755",0,0,0.482,20.021
"2755",0,0,1.072,17.117
"2755",0,0,0.772,17.988
"2755",0,0,1.152,19.737
"2755",0,0,1.072,21.14
"2755",0,0,1.262,15.941
"2755",0,0,1.082,22.694
"2755",0,0,1.312,14.546
"2755",0,0,0.302,22.167
"2755",0,0,-0.828,24.479
"2755",0,0,1.302,8.879
"2755",0,0,0.622,24.993
"2768",0,0,0.422,1.467
"2768",0,0,-0.068,19.67
"2768",0,0,-0.378,2.482
"2768",0,0,-0.008,20.586
"2768",0,0,1.202,17.956
"2768",0,0,-1.378,4.097
"2768",0,0,0.082,19.581
"2768",0,0,0.112,8.735
"2768",0,0,-0.738,24.812
"2768",0,0,0.502,2.542
"2768",0,0,1.512,22.038
"2768",0,0,0.092,12.812
"2768",0,0,-1.758,2.531
"2771",0,0,-1.048,11.07
"2771",0,0,0.452,10.93
"2771",0,0,-1.288,6.584
"2771",0,0,-0.178,6.966
"2771",0,0,-0.118,12.749
"2771",0,0,-0.538,23.217
"2771",0,0,-1.228,10.738
"2771",0,0,-0.128,11.93
"2771",0,0,0.252,24.993
"2771",0,0,0.002,6.759
"2771",0,0,-0.498,4.494
"2771",0,0,0.302,11.226
"2771",0,0,-0.788,0.488
"2771",0,0,-0.528,7.68
"2771",0,0,-0.748,14.324
"2771",0,0,-0.568,18.192
"2771",0,0,-0.188,4.988
"2771",0,0,-1.238,8.923
"2771",0,0,-0.858,22.886
"2771",0,0,0.222,7.267
"2771",0,0,0.342,7.952
"2771",0,0,0.002,14.442
"2771",0,0,0.302,9.589
"2771",0,0,-0.768,-0.809
"2771",0,0,0.312,20.884
"2771",0,0,0.302,23.623
"2818",0,0,0.572,21.255
"2818",0,0,0.002,10.226
"2818",0,0,-0.848,8.355
"2818",0,0,-0.058,21.605
"2818",0,0,-0.238,22.483
"2818",0,0,1.022,17.703
"2818",0,0,0.712,13.528
"2818",0,0,-0.358,12.472
"2818",0,0,0.842,8.635
"2818",0,0,-0.738,19.715
"2818",0,0,-0.188,21.739
"2818",0,0,0.062,11.127
"2818",0,0,0.322,6.522
"2818",0,0,-0.628,10.707
"2818",0,0,1.512,12.557
"2818",0,0,0.902,19.676
"2818",0,0,0.042,19.715
"2818",0,0,-0.838,7.576
"2818",0,0,-0.548,2.991
"2818",0,0,-0.568,5.608
"2917",0,0,0.982,3.489
"2917",0,0,0.072,11.744
"2990",0,0,1.222,21.791
"2990",0,0,1.242,20.192
"2990",0,0,1.082,24.401
"2990",0,0,1.422,13.823
"2990",0,0,0.852,21.345
"2990",0,0,0.822,22.845
"2990",0,0,0.212,24.479
"2990",0,0,1.262,23.002
"2990",0,0,-0.768,16.825
"2990",0,0,1.332,18.092
"2990",0,0,0.252,17.209
"2990",0,0,0.262,9.139
"2990",0,0,0.482,13.859
"2990",0,0,1.072,17.979
"2990",0,0,1.002,21.396
"2990",0,0,1.332,10.175
"2995",0,0,-0.328,9.476
"2995",0,0,-0.438,13.207
"2995",0,0,0.032,24.107
"2995",0,0,0.532,7.089
"2995",0,0,-1.078,4.244
"2995",0,0,0.762,17.727
"2995",0,0,1.112,22.835
"2995",0,0,0.312,15.14
"2995",0,0,-0.968,2.776
"2995",0,0,-0.988,2.98
"2995",0,0,0.012,21.935
"2995",0,0,-0.268,10.96
"2995",0,0,0.582,1.31
"2995",0,0,-0.288,0.431
"2995",0,0,0.162,-0.836
"2995",0,0,0.982,8.144
"2995",0,0,-0.158,6.445
"2995",0,0,-1.278,9.527
"2995",0,0,0.242,18.421
"2995",0,0,0.662,1.568
"3013",0,0,0.022,22.221
"3013",0,0,0.692,21.474
"3013",0,0,-0.478,0.495
"3013",0,0,0.002,20.64
"3013",0,0,0.222,20.633
"3013",0,0,0.022,7.119
"3013",0,0,-0.598,9.408
"3013",0,0,0.402,17.372
"3013",0,0,-0.478,21.485
"3013",0,0,-0.518,11.153
"3013",0,0,0.662,12.377
"3013",0,0,0.032,10.309
"3013",0,0,-0.618,17.717
"3013",0,0,0.252,20.159
"3013",0,0,-0.138,8.732
"3013",0,0,-0.398,8.613
"3013",0,0,0.192,15.741
"3013",0,0,0.482,16.495
"3013",0,0,0.312,5.531
"3013",0,0,-0.768,22.377
"3013",0,0,-0.248,7.008
"3013",0,0,0.232,13.009
"3013",0,0,-0.458,15.898
"3013",0,0,0.462,6.993
"3013",0,0,-0.118,6.428
"3013",0,0,-0.608,12.867
"3013",0,0,0.272,20.811
"3013",0,0,0.322,2.285
"3013",0,0,1.022,16.208
"3013",0,0,0.262,22.311
"3013",0,0,-0.188,-1.215
"3013",0,0,-0.168,19.696
"3013",0,0,-0.998,15.408
"3013",0,0,-0.948,14.382
"3020",0,0,0.942,13.261
"3039",0,0,-0.248,22.522
"3039",0,0,1.042,22.989
"3039",0,0,1.192,16.267
"3039",0,0,0.942,15.792
"3039",0,0,1.122,20.051
"3039",0,0,1.002,18.331
"3039",0,0,1.342,20.458
"3039",0,0,-0.908,7.748
"3039",0,0,0.232,24.812
"3039",0,0,0.002,17.491
"3039",0,0,0.982,20.082
"3039",0,0,-0.558,14.116
"3039",0,0,0.882,23.09
"3088",0,0,0.792,4.896
"3088",0,0,-1.038,12.177
"3088",0,0,0.082,4.007
"3088",0,0,0.602,17.404
"3088",0,0,-0.998,3.242
"3088",0,0,0.522,5.27
"3088",0,0,-0.498,16.773
"3152",0,0,0.612,12.818
"3152",0,0,0.792,24.993
"3152",0,0,-1.368,13.592
"3152",0,0,0.662,14.926
"3152",0,0,0.762,24.993
"3152",0,0,0.952,23.127
"3152",0,0,0.482,18.934
"3152",0,0,-0.268,6.466
"3152",0,0,-1.018,18.051
"3152",0,0,-0.258,22.254
"3152",0,0,-0.418,13.128
"3152",0,0,0.842,23.818
"3152",0,0,0.702,2.986
"3152",0,0,-0.848,19.482
"3152",0,0,1.212,14.932
"3152",0,0,0.652,22.344
"3152",0,0,-0.628,15.751
"3152",0,0,1.202,19.572
"3152",0,0,-0.218,20.953
"3152",0,0,0.202,-2.5
"3152",0,0,-1.258,14.184
"3152",0,0,-1.128,9.519
"3332",0,0,0.822,11.922
"3332",0,0,1.292,23.054
"3332",0,0,0.292,13.306
"3332",0,0,-0.178,23.054
"3332",0,0,0.532,22.661
"3332",0,0,-0.328,11.461
"3332",0,0,1.122,24.993
"3332",0,0,0.832,22.856
"3332",0,0,1.362,10.06
"3332",0,0,1.172,9.355
"3332",0,0,1.212,7.41
"3332",0,0,0.762,3.628
"3332",0,0,0.882,13.063
"3332",0,0,1.342,13.033
"3351",0,0,-0.188,24.301
"3351",0,0,1.422,13.188
"3351",0,0,0.892,14.7
"3351",0,0,1.212,21.054
"3351",0,0,1.392,12.381
"3351",0,0,1.142,6.41
"3351",0,0,-0.798,14.87
"3351",0,0,0.432,17.06
"3351",0,0,1.182,22.697
"3351",0,0,1.512,11.147
"3351",0,0,-0.278,14.594
"3351",0,0,0.902,5.637
"3351",0,0,0.512,20.708
"3351",0,0,0.222,8.2
"3377",0,0,0.792,15.436
"3377",0,0,0.462,17.617
"3377",0,0,0.022,18.863
"3427",0,0,-0.038,13.874
"3427",0,0,-0.498,13.824
"3427",0,0,0.422,19.372
"3427",0,0,-0.718,21.296
"3427",0,0,-0.258,24.107
"3427",0,0,0.062,20.232
"3427",0,0,0.632,24.401
"3427",0,0,-0.088,22.779
"3427",0,0,0.862,13.774
"3427",0,0,-0.418,18.072
"3427",0,0,-0.038,15.127
"3427",0,0,1.312,23.163
"3427",0,0,0.862,16.703
"3427",0,0,-0.268,19.561
"3427",0,0,1.312,22.245
"3427",0,0,0.512,21.508
"3427",0,0,-0.418,15.642
"3427",0,0,0.922,22.667
"3427",0,0,0.022,20.877
"3427",0,0,-0.258,21.828
"3427",0,0,0.432,24.993
"3427",0,0,-0.118,16.374
"3427",0,0,0.622,16.622
"3427",0,0,1.282,13.571
"3427",0,0,1.512,18.049
"3427",0,0,0.062,20.784
"3427",0,0,1.082,16.641
"3427",0,0,-0.298,24.812
"3427",0,0,-0.048,22.801
"3427",0,0,0.432,20.961
"3427",0,0,0.672,20.621
"3427",0,0,-1.288,21.444
"3427",0,0,-0.008,20.319
"3427",0,0,0.422,21.038
"3427",0,0,-0.218,19.8
"3427",0,0,-0.758,23.817
"3427",0,0,0.792,23.83
"3427",0,0,0.482,23.09
"3427",0,0,-1.318,19.606
"3427",0,0,0.172,21.378
"3427",0,0,0.442,12.046
"3427",0,0,-0.168,24.147
"3427",0,0,0.452,12.663
"3498",0,0,0.702,14.653
"3498",0,0,1.262,3.243
"3498",0,0,0.932,14.035
"3498",0,0,1.512,16.807
"3498",0,0,1.022,20.251
"3498",0,0,0.372,19.222
"3498",0,0,-0.088,13.707
"3498",0,0,1.282,14.261
"3498",0,0,0.532,13.094
"3498",0,0,0.602,19.268
"3498",0,0,0.272,20.514
"3498",0,0,0.402,24.076
"3498",0,0,-0.108,19.707
"3498",0,0,0.762,15.019
"3498",0,0,1.422,20.707
"3498",0,0,-0.478,18.28
"3498",0,0,0.942,19.083
"3498",0,0,1.372,17.581
"3498",0,0,-0.188,14.755
"3498",0,0,1.262,11.785
"3498",0,0,0.122,16.289
"3498",0,0,0.062,19.958
"3498",0,0,1.142,19.68
"3498",0,0,1.012,18.808
"3498",0,0,0.872,21.688
"3498",0,0,1.122,7.007
"3498",0,0,1.512,20.193
"3499",0,0,0.752,22.418
"3499",0,0,0.932,7.846
"3499",0,0,-0.138,16.741
"3499",0,0,1.182,4.237
"3499",0,0,0.982,4.487
"3499",0,0,1.242,8.48
"3533",0,0,0.132,23.168
"3533",0,0,-0.368,4.36
"3533",0,0,0.922,16.73
"3533",0,0,-0.588,8.753
"3533",0,0,-0.798,8.167
"3533",0,0,0.372,6.913
"3533",0,0,-1.158,18.417
"3533",0,0,-0.308,4.27
"3533",0,0,-0.218,17.361
"3533",0,0,-0.618,21.01
"3533",0,0,-0.708,13.419
"3533",0,0,0.472,9.87
"3533",0,0,-0.618,13.037
"3533",0,0,-0.628,4.872
"3610",0,0,-0.108,17.915
"3610",0,0,1.372,22.713
"3610",0,0,0.942,14.811
"3610",0,0,0.852,22.293
"3610",0,0,0.722,22.384
"3610",0,0,0.452,14.46
"3610",0,0,0.942,24.545
"3610",0,0,1.012,21.034
"3610",0,0,-0.078,11.691
"3610",0,0,0.062,15.045
"3610",0,0,-0.708,23.822
"3610",0,0,-0.658,6.207
"3610",0,0,0.132,21.31
"3610",0,0,-0.648,14.759
"3610",0,0,-0.108,23.619
"3610",0,0,-0.548,11.267
"3610",0,0,0.432,14.598
"3610",0,0,-0.228,20.863
"3610",0,0,0.602,13.942
"3610",0,0,-0.258,18.874
"3610",0,0,-0.488,5.228
"3610",0,0,-0.038,13.301
"3610",0,0,0.042,16.428
"3610",0,0,-0.368,8.92
"3610",0,0,-0.478,22.357
"3610",0,0,-0.338,22.688
"3657",0,0,1.062,22.04
"3657",0,0,-0.068,21.136
"3657",0,0,-0.078,3.448
"3657",0,0,0.252,20.048
"3657",0,0,-0.168,3.008
"3657",0,0,-0.688,21.082
"3657",0,0,-1.358,8.043
"3657",0,0,-0.128,13.382
"3657",0,0,-0.718,2.671
"3657",0,0,1.512,18.61
"3657",0,0,-1.978,12.486
"3657",0,0,-0.248,-1.712
"3657",0,0,0.452,23.205
"3657",0,0,-1.598,23.053
"3657",0,0,0.172,8.141
"3657",0,0,-1.488,1.912
"3657",0,0,-1.338,16.732
"3657",0,0,-0.628,17.662
"3657",0,0,-0.768,8.464
"3657",0,0,-0.938,15.549
"3657",0,0,-0.448,12.864
"3705",0,0,1.292,18.032
"3705",0,0,0.072,0.583
"3705",0,0,0.432,4.215
"3705",0,0,0.612,10.16
"3705",0,0,-0.458,23.152
"3705",0,0,0.302,13.207
"3705",0,0,0.412,13.695
"3705",0,0,0.052,10.957
"3705",0,0,0.712,6.196
"3705",0,0,0.372,12.647
"3705",0,0,0.122,-2.832
"3716",0,0,-0.018,23.14
"3716",0,0,0.042,8.067
"3716",0,0,0.212,13.131
"3716",0,0,0.282,23.855
